created,paid,refunded,customer,card__country
2020-10-20T13:44:24Z,250,0,cus_IEomyOJUyPHLA2,
2020-10-21T18:32:24Z,250,0,cus_IFGe6elQiZ5nmG,
2020-10-21T19:06:56Z,250,0,cus_IFHCrUNQII0sZt,
2020-10-20T15:50:40Z,282,0,cus_HmBDUBib7JjP3v,
2020-08-09T22:38:22Z,29,0,cus_DtgAjIQ9cncMHA,
2020-08-10T00:21:39Z,499,0,cus_GWCiXHidD2PTFN,
2020-10-20T17:56:28Z,250,250,cus_IEsqV9nr46EtWq,
2020-10-20T18:03:49Z,262,262,cus_FeuYFRcMxZQjyK,
2020-08-11T05:05:18Z,250,0,cus_HoSabHJRCbrEVB,
2020-08-11T05:15:45Z,250,250,cus_HoSlfNAXM4pFTf,
2020-08-10T01:30:24Z,250,0,cus_Ho1u37fYuzxhzH,
2020-10-20T19:42:26Z,250,0,cus_I3enJSYM6YlDyX,
2020-10-20T19:47:11Z,250,0,cus_Hs2s9SmCxTDpBw,
2020-08-11T05:56:19Z,250,0,cus_HoTP58EdiS8bk0,
2020-10-20T20:40:10Z,250,0,cus_IEvTPvzwBhGPHp,
2020-10-22T00:35:30Z,262,0,cus_IFMVSyO3xtpbsZ,
2020-10-20T20:52:44Z,250,0,cus_Hs3vcEOxETF68G,
2020-08-10T03:43:47Z,250,0,cus_DZp02IdojZdS4V,
2020-10-20T21:45:56Z,250,0,cus_IEwXV1o4dI3lga,
2020-08-11T08:27:38Z,250,0,cus_HoVrxAyEcmoQU7,
2020-10-20T22:02:21Z,262,0,cus_IEwn7caJafBWBB,
2020-10-20T22:18:18Z,250,0,cus_IEx3kNmp51bSH9,
2020-10-20T22:46:59Z,250,0,cus_HqvmllWlWETDO7,
2020-10-20T22:27:49Z,250,0,cus_IExDc34M1dynp3,
2020-10-20T23:25:28Z,250,0,cus_Hs3vcEOxETF68G,
2020-08-10T06:38:16Z,250,0,cus_Ho6rdLx4YuYZyS,
2020-10-22T03:47:54Z,250,0,cus_IFPbV9IcV2XddH,
2020-08-11T10:07:59Z,250,0,cus_HgWGQ1pwSdwpde,
2020-08-11T10:15:20Z,250,250,cus_HoXaNGa5BhDwyz,
2020-10-22T05:06:21Z,250,0,cus_HguC3z3Rd32aIn,
2020-08-10T08:15:27Z,750,0,cus_Ho8RCj5IdQIfSj,
2020-10-21T02:09:34Z,250,250,cus_IF0n0GYzaTd3GI,US
2020-10-21T01:45:18Z,250,0,cus_IF0OVcEBWCnFTK,
2020-08-11T12:18:20Z,262,0,cus_HoZZ7Fwx41sWZ1,
2020-10-22T06:04:51Z,250,0,cus_IFRofzwwNciWKP,
2020-08-11T12:24:33Z,250,0,cus_EK2B6ZtlsQEYYY,
2020-10-21T03:28:48Z,2000,0,cus_HzkkZjYT1Lg1tZ,
2020-10-21T04:26:11Z,250,0,cus_IF2zxUs4MCePh7,
2020-08-11T14:34:11Z,35,0,cus_HTe34i3FCHTzBY,
2020-08-11T15:04:21Z,250,0,cus_Fn6df30APsIGKS,
2020-08-11T15:54:36Z,250,250,cus_Hod4PvXTxp46sY,
2020-08-11T15:36:57Z,250,0,cus_HRl28VaOVm2LDe,
2020-08-11T16:10:20Z,250,0,cus_HodJhAMSrwPHVP,
2020-08-11T16:11:04Z,250,250,cus_HodKMy2fLeGRdX,
2020-08-11T16:23:26Z,250,0,cus_HodXLZdrmB0Dfv,
2020-10-22T11:10:22Z,250,0,cus_Hh04ekqVueHA7d,
2020-08-11T18:01:37Z,250,0,cus_HGBHi0gV6HmlHr,
2020-08-11T17:45:46Z,250,0,cus_HoerHwKJulNE8A,
2020-08-11T18:31:15Z,500,500,cus_HofapVTBO1juIC,
2020-08-11T18:35:05Z,105,0,cus_Hkcrm6ZpxZsnKq,
2020-10-22T11:55:29Z,500,0,cus_IFXTapw4mfaOMe,
2020-10-22T13:16:32Z,118,0,cus_I0AwXhkV8OOBtO,
2020-08-11T19:45:17Z,250,0,cus_FPxAVrKa8KNDqj,
2020-08-11T20:31:43Z,250,0,cus_GtN1jC9LSVZlIY,
2020-10-22T14:09:42Z,250,0,cus_HgFqmcctJAHASs,
2020-10-22T14:59:46Z,500,0,cus_IFaRlfexvXy3q9,
2020-10-22T15:28:20Z,250,0,cus_I4L97mARGkTNoG,
2020-10-22T15:36:35Z,250,0,cus_HVsVtrktHA2snO,
2020-10-22T15:55:51Z,250,0,cus_HKGpBUujcgXJ3j,
2020-08-11T23:16:14Z,250,0,cus_HRsROBgNqMAlDg,
2020-08-11T23:21:27Z,250,250,cus_HokHIdPQxdVNEt,
2020-08-11T23:23:33Z,250,0,cus_HokJlPjbM1mWYX,
2020-10-22T16:19:54Z,250,0,cus_HgFqmcctJAHASs,
2020-08-11T23:05:37Z,250,0,cus_Hok1nP2Mi2ebwa,
2020-08-11T23:33:35Z,250,0,cus_HokTFM51zOpdNi,
2020-10-22T17:01:57Z,210,0,cus_HeVdRRDdeT0Reo,
2020-10-22T17:40:41Z,262,262,cus_IFd2x82OFwI95b,CA
2020-10-22T17:18:11Z,250,0,cus_HsQh2xuJx2s6rE,
2020-10-22T17:47:55Z,250,0,cus_I4NPYq4qOKeB3o,
2020-10-22T17:52:39Z,565,0,cus_I0AwXhkV8OOBtO,
2020-10-22T19:17:03Z,250,0,cus_IFeahDAlw0638V,
2020-10-22T19:18:55Z,282,282,cus_IFecGZUrXfdXRF,
2020-08-12T02:06:23Z,250,0,cus_Hd9wuLecOddefE,
2020-10-22T19:29:06Z,500,0,cus_IECbTo6wZaGinQ,
2020-10-23T23:53:13Z,250,0,cus_Hs3vcEOxETF68G,
2020-10-22T20:11:40Z,140,0,cus_HeVdRRDdeT0Reo,
2020-08-13T07:10:56Z,250,0,cus_HpF4uCFE0q0W4F,
2020-10-22T20:15:02Z,250,250,cus_HsTi35hJArteP2,US
2020-10-24T00:08:38Z,250,0,cus_GxvD5iwKXEVPY7,
2020-10-22T20:25:49Z,250,0,cus_I4Pv1268x9g2GC,
2020-10-22T20:33:14Z,224,0,cus_HeVdRRDdeT0Reo,
2020-08-12T03:17:52Z,250,0,cus_HRwJn6WpEAzJTo,
2020-10-22T21:14:58Z,250,0,cus_HsojUhwjYsYhsA,
2020-10-24T01:33:02Z,250,0,cus_Hhe8OdCuGvm7Vk,
2020-10-22T21:51:30Z,250,0,cus_Dp3tzvCPRZZWDQ,
2020-10-22T21:54:55Z,250,0,cus_IFh8mYSaZgSOmn,
2020-10-22T21:56:23Z,250,0,cus_IFgnVjGDMcJgdQ,
2020-08-13T16:33:30Z,250,0,cus_HpF4uCFE0q0W4F,
2020-10-22T21:34:14Z,250,0,cus_IFgnVjGDMcJgdQ,
2020-10-22T22:14:48Z,14,0,cus_FL04qQlFsLQd6m,
2020-10-22T22:48:54Z,250,0,cus_HVezdCthWUTuYL,
2020-10-22T22:54:53Z,250,250,cus_IFi6nWWnyFORff,US
2020-08-12T05:14:25Z,250,0,cus_Gidtu81OXKIRXs,
2020-08-13T09:36:14Z,250,0,cus_HpHPYVXskBQe33,
2020-08-12T05:29:35Z,250,0,cus_HoqDFqsPKK9fO0,
2020-10-22T23:25:08Z,250,0,cus_I1IN6r2nWZwDK7,
2020-10-24T03:48:42Z,250,250,cus_IGA4WHlemXp4I6,
2020-10-24T04:44:27Z,250,0,cus_HWSRJOIxOeVEBO,
2020-10-23T01:00:23Z,79,0,cus_I2CIxuHBa4UZUM,
2020-08-12T07:55:09Z,250,0,cus_FIKCvPondiPXWX,
2020-10-23T00:54:51Z,39,0,cus_I2CIxuHBa4UZUM,
2020-10-24T05:34:35Z,250,0,cus_IGBmjOjnKgTGHp,
2020-10-23T02:20:34Z,250,250,cus_IFlQ4KjyXp3OHr,AU
2020-10-23T02:26:52Z,250,0,cus_I4VjvFFkqQNEJv,
2020-08-13T13:07:27Z,250,0,cus_HpKpEtd6dPaWq2,
2020-10-23T02:50:30Z,250,0,cus_Hsu9HlTvrAe5Q2,
2020-08-13T13:29:28Z,250,0,cus_HpF4uCFE0q0W4F,
2020-08-12T09:44:51Z,250,250,cus_HouKLwOotkdq9O,
2020-08-13T14:47:38Z,250,250,cus_HpMR5jhGFX0pMm,
2020-10-23T03:50:57Z,250,0,cus_IFmszbtQ3yz5le,
2020-08-12T11:14:56Z,250,0,cus_HovmhnLJNf9cGZ,
2020-08-13T14:34:27Z,250,0,cus_HdjFFG7nHN1yWU,
2020-10-24T07:54:14Z,250,0,cus_I4yHSTLE5AhBZm,
2020-08-12T12:17:07Z,250,0,cus_HdJnDJea2qdJ2W,
2020-10-23T05:39:19Z,250,0,cus_IFocIRYpGFgzcZ,
2020-08-13T17:14:58Z,250,0,cus_HdlqZ0QBQ6hW5y,
2020-08-13T17:55:48Z,250,0,cus_HpPTjOqS8rx9jl,
2020-10-24T10:50:54Z,282,0,cus_HmBDUBib7JjP3v,
2020-10-24T11:25:12Z,250,0,cus_EwbUmOyRafn4L4,
2020-08-12T13:58:49Z,250,0,cus_HGUftBW8QNdO4A,
2020-08-13T18:15:14Z,250,0,cus_E9GFbWX1m83V0S,
2020-08-13T18:19:46Z,1000,1000,cus_HpPr3T4CcQjksL,
2020-08-13T18:20:41Z,250,0,cus_ErRZZbNc8QW4gq,
2020-08-13T18:28:08Z,250,0,cus_FcIN8kW03kKXOX,
2020-10-23T08:00:52Z,250,0,cus_Dn2x4Nggi9br0N,
2020-10-24T12:50:42Z,250,0,cus_I534jZy3IzM2nd,
2020-10-23T09:15:54Z,250,250,cus_IFs7tpHOVgbNcy,GB
2020-10-24T13:36:59Z,250,0,cus_IGJYtJWBJanPHT,
2020-08-13T19:57:16Z,250,250,cus_HpRQ4vpZXLDpMP,
2020-08-12T17:19:41Z,282,282,cus_Hp1fz18LE1SSel,
2020-08-13T21:13:39Z,250,0,cus_Hdpgh586ugvYZB,
2020-08-13T20:47:34Z,250,250,cus_HpSFMjtEC0bmWG,
2020-10-23T10:46:57Z,250,0,cus_I3waOZsjI19Hkj,
2020-08-12T17:36:42Z,250,0,cus_HEenPx2bkYmQsL,
2020-10-24T14:11:28Z,250,0,cus_I54M487UcJmJKJ,
2020-08-12T17:12:14Z,250,0,cus_Hp1XG4IhLSK3mQ,
2020-10-23T10:30:21Z,250,0,cus_FoweCYw6NNNRI6,
2020-08-12T17:55:44Z,250,0,cus_HdPGoTbx38OWy3,
2020-08-12T18:04:07Z,250,0,cus_Hp2NTpksO15p20,
2020-08-13T22:17:40Z,250,0,cus_HpTha1lig1NAy7,
2020-10-24T15:14:52Z,282,0,cus_IGL8HPhGGszPA8,
2020-10-23T11:59:35Z,250,0,cus_I4f0tOnxr2D7Uy,
2020-08-13T22:06:51Z,250,0,cus_Hdpgh586ugvYZB,
2020-10-23T12:15:57Z,250,0,cus_GDi1c9jwTCFu0B,
2020-08-13T22:55:10Z,250,0,cus_HdrIS7uWu9j0E7,
2020-10-24T16:38:28Z,250,0,cus_IGA4WHlemXp4I6,
2020-10-24T16:13:27Z,250,0,cus_I56K4B52JDCyqd,
2020-10-24T16:14:59Z,250,0,cus_I54M487UcJmJKJ,
2020-10-24T17:35:13Z,250,0,cus_HtVeRabdeW67tC,
2020-08-12T20:19:55Z,250,0,cus_HEenPx2bkYmQsL,
2020-08-12T20:55:13Z,250,0,cus_HgWGQ1pwSdwpde,
2020-10-24T17:29:56Z,250,0,cus_HtVYD4eeAbBk2G,
2020-08-12T21:00:01Z,250,0,cus_Hp5DeASVS5gd2f,
2020-10-23T14:37:29Z,287,0,cus_HWEmDepPOp8HrQ,
2020-08-12T21:57:25Z,250,0,cus_Hp69Kj3iXnnOh3,
2020-08-12T21:58:24Z,262,0,cus_HGcOUhpjRwX6bZ,
2020-10-24T19:43:39Z,250,0,cus_IGPThikXyqoQ78,
2020-10-23T16:05:00Z,250,0,cus_HrCFv5672eVNy2,
2020-10-24T19:52:58Z,262,0,cus_IGPcNazQikDKUg,
2020-08-14T02:41:39Z,250,0,cus_HduybtRNGyIRMP,
2020-08-12T22:30:39Z,250,0,cus_HSEvKb1VCvfbLD,
2020-10-23T17:00:24Z,500,0,cus_IFzcNXkv3SBgIu,
2020-10-24T20:40:05Z,250,0,cus_HtYdswtOwokpqe,
2020-08-14T04:06:54Z,250,250,cus_HpZKrUPcQNsRpt,
2020-08-13T00:48:43Z,250,0,cus_HdVu490MKgaCeY,
2020-10-24T22:51:47Z,250,0,cus_I5Ck5vZhCFsjR7,
2020-08-14T05:25:55Z,250,0,cus_HpabBpJi6Q6uvd,
2020-10-24T23:16:52Z,250,250,cus_IGSu1nXJ9KHpYI,US
2020-10-25T01:20:56Z,250,0,cus_I5Ck5vZhCFsjR7,
2020-10-23T21:38:16Z,250,0,cus_FUThRr3pZLgADo,
2020-08-14T08:11:16Z,250,250,cus_Ho6rdLx4YuYZyS,
2020-08-14T09:37:42Z,250,0,cus_He1hLdkL6hZ1Ge,
2020-10-23T23:36:09Z,250,0,cus_HoqDFqsPKK9fO0,
2020-10-23T23:14:36Z,250,0,cus_I4ptZ8vLT4mtNf,
2020-08-14T11:20:31Z,250,0,cus_HXoP0gjL6kVp41,
2020-08-14T12:03:06Z,250,0,cus_HpTha1lig1NAy7,
2020-08-14T13:07:41Z,250,0,cus_He54hanzBdIwCm,
2020-10-25T06:35:45Z,250,0,cus_HtiEGsrTDti6lr,
2020-08-14T13:55:04Z,250,0,cus_HpioaTpidXVtfp,
2020-08-14T15:37:35Z,250,0,cus_He54hanzBdIwCm,
2020-10-25T09:03:16Z,250,0,cus_GnZWyHAzdRrzQK,
2020-10-25T09:05:05Z,250,0,cus_HtkctsbCJiCJxB,
2020-08-14T16:32:33Z,105,0,cus_GDi1c9jwTCFu0B,
2020-08-14T16:13:03Z,250,0,cus_Hpl29jTxSABAf3,
2020-08-14T17:02:07Z,250,0,cus_Hplp7xmD0toIsc,
2020-08-14T19:31:02Z,45,0,cus_Fp6W2Je1FuSzb8,
2020-08-14T19:04:50Z,52,0,cus_Fp6W2Je1FuSzb8,
2020-08-14T19:20:45Z,45,0,cus_Fp6W2Je1FuSzb8,
2020-08-14T19:28:10Z,45,0,cus_Fp6W2Je1FuSzb8,
2020-10-25T13:20:16Z,250,0,cus_HgFqmcctJAHASs,
2020-08-14T20:20:15Z,250,0,cus_GBABXSBqbYc6H3,
2020-08-14T21:04:40Z,250,0,cus_H67CbKA24G2R0G,
2020-08-16T00:50:06Z,250,0,cus_DtgAjIQ9cncMHA,
2020-08-14T21:43:07Z,250,0,cus_HeDOERHEmZkt1C,
2020-08-14T21:24:39Z,750,0,cus_HeD44UU3wTO8B0,
2020-10-26T18:36:54Z,42,0,cus_He1hLdkL6hZ1Ge,
2020-10-26T19:15:31Z,250,0,cus_Hifiskrvg4AU5A,
2020-10-26T19:36:26Z,250,0,cus_HLpFF3oXlzjiCv,
2020-10-25T15:52:12Z,250,0,cus_IGixtfHEpCjKYM,
2020-10-25T16:21:29Z,250,0,cus_HrCFv5672eVNy2,
2020-10-25T16:21:34Z,250,0,cus_HgFqmcctJAHASs,
2020-10-26T20:20:20Z,250,0,cus_I5ulnx6FDSyK4y,
2020-08-14T23:24:24Z,250,250,cus_H69Reqe3SKBUKe,
2020-08-14T23:51:47Z,14,0,cus_HnbbphRusrGlK5,
2020-10-25T16:51:05Z,250,0,cus_CwSO8T9SgVAWNf,
2020-08-15T00:18:15Z,70,0,cus_HnbbphRusrGlK5,
2020-08-15T00:25:27Z,70,0,cus_HnbbphRusrGlK5,
2020-10-25T18:01:41Z,250,0,cus_I5VIIuDhICALDt,
2020-08-16T05:44:28Z,250,0,cus_HeiNPezJI1Xpl8,
2020-10-25T18:48:26Z,262,262,cus_IGlor582QPWRDb,
2020-08-16T06:04:41Z,250,0,cus_Dd6on5H3nuvlVl,
2020-10-25T20:18:39Z,250,0,cus_HX4jmunLcTIJy8,
2020-10-25T20:26:25Z,500,500,cus_IGnOOTAY06riw7,
2020-10-27T00:16:56Z,250,0,cus_HikZLaoalk2E2U,
2020-08-15T03:17:16Z,250,0,cus_HXoP0gjL6kVp41,
2020-08-15T03:17:20Z,250,0,cus_HRl28VaOVm2LDe,
2020-08-15T03:17:23Z,250,0,cus_Hdpgh586ugvYZB,
2020-08-15T04:18:04Z,500,0,cus_HeJlPu0ukALDVb,
2020-10-25T22:07:08Z,750,0,cus_IGp0RzSfnKaQcv,
2020-10-27T02:34:39Z,250,0,cus_I60ojPtukipJix,
2020-10-25T22:58:44Z,250,0,cus_Hty6beCZ2WLpAk,
2020-10-25T23:00:38Z,250,0,cus_Hty7HFM0cVTtwy,
2020-10-25T23:40:32Z,250,250,cus_I5al9BmLzIrOGd,
2020-10-25T23:49:55Z,250,0,cus_HX888xeY7TbNn7,
2020-10-26T00:15:03Z,250,0,cus_IGr4AsA7IZtMt6,
2020-10-26T00:20:32Z,250,0,cus_Hs3vcEOxETF68G,
2020-08-16T11:23:50Z,250,0,cus_HiijRcfvd35hdL,
2020-10-26T01:35:15Z,250,0,cus_Hu0bpPwajQ2UyQ,
2020-10-26T01:23:29Z,250,0,cus_Hu0PYmAZjzvh0K,
2020-08-16T13:31:55Z,250,0,cus_HqStJWLDP0VeDZ,
2020-10-26T04:51:21Z,282,0,cus_HmBDUBib7JjP3v,
2020-08-16T14:56:00Z,262,262,cus_HerH6n0EJqxhu9,
2020-08-15T11:56:01Z,250,0,cus_FcwVcUNLGYyibl,
2020-10-26T05:22:56Z,250,0,cus_Hu4If0d02saey8,
2020-08-15T12:41:36Z,250,0,cus_HTD65mO3hegCp3,
2020-08-16T16:33:17Z,250,0,cus_HTe34i3FCHTzBY,
2020-08-15T14:07:05Z,105,0,cus_HnbbphRusrGlK5,
2020-08-15T14:11:22Z,105,0,cus_HnbbphRusrGlK5,
2020-08-15T14:13:14Z,105,0,cus_HnbbphRusrGlK5,
2020-08-15T14:42:26Z,70,0,cus_HnbbphRusrGlK5,
2020-08-15T14:24:06Z,105,0,cus_HnbbphRusrGlK5,
2020-08-15T14:28:26Z,105,0,cus_HnbbphRusrGlK5,
2020-10-26T08:25:29Z,250,0,cus_Hu7DLWkU6td5Xh,
2020-08-15T15:57:34Z,250,0,cus_HeV2qavxkVAWdv,
2020-08-15T15:34:51Z,262,0,cus_HeUg5uTO9OOspu,
2020-08-15T15:39:01Z,500,500,cus_Gr7LV7WlMfqBhy,
2020-08-16T19:26:28Z,250,0,cus_DF5ZQ9ShmQHAXu,
2020-08-15T16:11:12Z,70,0,cus_HnbbphRusrGlK5,
2020-08-15T16:34:45Z,500,0,cus_HeVdRRDdeT0Reo,
2020-08-15T16:48:22Z,250,0,cus_HeVr6Gm1CfTgya,
2020-10-27T14:33:09Z,250,0,cus_HuaOlzcvR6ac2S,
2020-08-16T21:34:44Z,250,0,cus_F50HykQsR9kNBu,
2020-10-27T15:22:20Z,1500,1500,cus_IHSvSd2qmMQcsN,
2020-08-15T19:06:57Z,250,0,cus_HTJJPOZJMbk67W,
2020-08-15T18:41:27Z,250,0,cus_ErRZZbNc8QW4gq,
2020-08-16T22:32:11Z,250,0,cus_Hdpgh586ugvYZB,
2020-10-27T16:14:47Z,250,0,cus_Huc1RekRV1nPtr,
2020-08-16T23:04:59Z,250,0,cus_Fp6W2Je1FuSzb8,
2020-08-16T23:10:04Z,282,282,cus_HqcDaEYhOfgjIA,
2020-10-27T16:27:23Z,250,250,cus_IHTz2JdyVtwTmu,US
2020-10-27T16:35:40Z,250,0,cus_HgFqmcctJAHASs,
2020-10-27T16:35:44Z,250,0,cus_I54M487UcJmJKJ,
2020-10-27T17:10:51Z,282,0,cus_IHUggSGiyEmw8H,
2020-10-27T17:19:44Z,250,0,cus_IHUpOHOiqpwtdL,
2020-10-27T17:00:25Z,250,0,cus_HuclTD3MbJ2olA,
2020-08-17T00:16:17Z,250,0,cus_Hf0JCQloakTUqk,
2020-10-27T17:36:40Z,282,0,cus_Hj1KZl0TdRlocF,
2020-10-27T17:41:38Z,250,0,cus_Hj1MqcaR2dTjsy,
2020-10-27T17:45:34Z,250,0,cus_HudT7mDQoya3MW,
2020-08-15T21:15:33Z,250,0,cus_HeaAPqqR8UVf0u,
2020-10-27T18:01:20Z,250,0,cus_IHVUYEcZJyYHiX,
2020-10-26T14:43:02Z,500,0,cus_HuDKXTXCkvR4FC,
2020-08-15T21:42:02Z,282,0,cus_HeabmOXLvcEMet,
2020-10-27T18:43:44Z,250,0,cus_IHWBnJQfHhFPgi,
2020-08-15T21:42:44Z,250,0,cus_HeacrvjitK0QGF,
2020-08-15T22:13:32Z,250,0,cus_HqE5FynSzxL5mg,
2020-08-15T21:46:52Z,250,0,cus_HqDeXF5zBSbOZW,
2020-10-26T15:07:07Z,250,0,cus_HLkwgy5RYs8f6C,
2020-10-26T15:41:53Z,250,0,cus_CyAeHVthrXMWuD,
2020-08-15T22:30:09Z,250,0,cus_HqELzk3FdYz41F,
2020-10-27T19:06:57Z,262,0,cus_E3HW2fkqXndHdM,
2020-10-27T19:55:29Z,1000,0,cus_HeVdRRDdeT0Reo,
2020-10-26T16:54:26Z,250,0,cus_IH7CW6uFAXMWd7,
2020-10-26T17:06:32Z,500,0,cus_EIoNG1JdPAtlSM,
2020-08-16T00:20:22Z,250,250,cus_HqG7eVcE7JaJGu,
2020-10-26T17:14:09Z,250,250,cus_IH7VwJ2AuCNLDn,
2020-10-26T17:14:54Z,250,0,cus_IH7WkQVUomahUW,
2020-10-26T17:17:47Z,250,0,cus_HuFpDVkkYXvZzq,
2020-10-27T21:34:32Z,250,0,cus_IHVUYEcZJyYHiX,
2020-10-27T22:20:05Z,70,70,cus_HrSB6QAbXT2d4m,
2020-10-27T22:54:10Z,250,0,cus_Hj6SXF0eCcWQFm,
2020-10-27T23:04:33Z,1500,0,cus_IHSvSd2qmMQcsN,
2020-10-27T23:06:18Z,2500,0,cus_E5aEKVCqId8Hvj,
2020-08-17T07:29:21Z,250,0,cus_FS0embfERzwyuj,
2020-10-28T00:24:34Z,250,0,cus_Hs3vcEOxETF68G,
2020-10-28T01:55:51Z,250,0,cus_HulPxOGUuXPeO1,
2020-10-28T01:32:37Z,250,0,cus_HzDdbT7dHRmSG8,
2020-10-28T02:00:04Z,282,0,cus_IHdDvCVqeDxoOa,
2020-08-17T09:06:10Z,250,0,cus_HqlpxW7E6zoOE1,
2020-08-17T10:37:57Z,250,0,cus_HTvZnRQfcTzXww,
2020-10-28T03:38:18Z,250,250,cus_I6P3kCFv593I9B,
2020-08-17T10:27:56Z,250,0,cus_HfABsPaJAHdQuY,
2020-08-17T12:38:48Z,250,0,cus_HqpGIrIJ0Slw87,
2020-08-17T12:39:25Z,140,0,cus_HeJlPu0ukALDVb,
2020-08-17T12:46:34Z,250,0,cus_HqpOrDzqPSIpOb,
2020-08-17T12:49:23Z,250,0,cus_HqpRF7Tkc9HqHB,
2020-08-17T12:24:11Z,105,0,cus_HnbbphRusrGlK5,
2020-08-17T12:34:02Z,140,0,cus_HeJlPu0ukALDVb,
2020-08-17T13:08:44Z,250,0,cus_HfABsPaJAHdQuY,
2020-10-28T07:55:33Z,250,0,cus_HjFCAFX0RRWYt6,
2020-08-17T15:16:28Z,2000,0,cus_HU03WvGMhLXBUu,
2020-10-29T13:05:05Z,250,0,cus_IIBA64HokxaLxM,EE
2020-08-17T15:37:59Z,250,0,cus_He54hanzBdIwCm,
2020-10-28T08:54:17Z,250,0,cus_HjG9Ioej96k2pb,
2020-10-29T12:41:01Z,1250,0,cus_I6v2aTsnnyq8vX,UA
2020-08-17T16:10:18Z,250,0,cus_FpN3flGyFHOK0d,
2020-08-18T19:30:07Z,500,0,cus_HrJ7NJ8JQSf3lH,
2020-08-18T20:39:28Z,105,0,cus_GDi1c9jwTCFu0B,
2020-10-28T09:45:25Z,250,0,cus_IHkjISk4nydBT4,
2020-08-18T20:15:48Z,250,0,cus_HIq6WOHdivtMnS,
2020-08-18T20:51:38Z,250,0,cus_HrKRRLsdovKhg5,
2020-08-17T16:42:29Z,250,250,cus_HfGCj0byllesBP,
2020-08-18T20:30:16Z,262,262,cus_HrK5HjAHicMwSK,
2020-10-29T13:53:40Z,250,0,cus_HYTPTclTZxKYr4,IL
2020-10-28T11:18:37Z,30,30,cus_IFmszbtQ3yz5le,
2020-10-28T11:20:00Z,250,0,cus_IFmszbtQ3yz5le,
2020-08-17T17:39:30Z,250,0,cus_Hqu7tcpnzl0kc9,
2020-08-17T18:10:19Z,250,0,cus_HqubUzyxh6gfwN,
2020-08-18T21:29:14Z,250,0,cus_HrL2B0iZmqVYyG,
2020-08-18T21:33:33Z,250,250,cus_HrL7hsFQCJZDkX,
2020-08-17T18:15:05Z,250,0,cus_HqugP6ozJgIaf3,
2020-08-18T22:06:59Z,250,250,cus_HoLABibjyW9nwA,
2020-10-28T11:37:12Z,250,0,cus_I6WmAW3WoGN57e,
2020-10-29T15:25:19Z,250,0,cus_HvLfB9VdWjJfW8,US
2020-08-17T18:24:15Z,250,0,cus_Hqup7X713adhUS,
2020-08-18T22:14:32Z,210,0,cus_E8Bg8IIy38bWlq,
2020-08-17T18:31:46Z,250,0,cus_HquxFXF4aFpFUO,
2020-10-29T16:06:28Z,250,0,cus_IIE6ZKbTqTavb7,US
2020-10-29T16:09:06Z,250,0,cus_HMtcyWZu9KMNL4,US
2020-08-17T19:07:59Z,262,0,cus_HqvXwm9LKoHxet,
2020-08-18T22:59:07Z,250,0,cus_Hdpgh586ugvYZB,
2020-08-17T19:18:25Z,105,0,cus_GDi1c9jwTCFu0B,
2020-10-28T12:36:12Z,250,0,cus_HoqDFqsPKK9fO0,
2020-08-17T19:23:19Z,250,0,cus_HqvmllWlWETDO7,
2020-08-17T19:29:19Z,250,0,cus_HqvsZbW3GdgjXK,
2020-08-17T20:15:31Z,10,0,cus_HcCBR6X03ghT4h,
2020-10-29T17:24:14Z,250,0,cus_I6zbSe8VJpUqwT,US
2020-10-29T16:58:14Z,250,0,cus_HgFqmcctJAHASs,MT
2020-10-29T16:58:18Z,250,0,cus_I54M487UcJmJKJ,US
2020-10-29T17:34:31Z,250,0,cus_HMuyPaYHMp4bgK,US
2020-08-19T00:27:21Z,250,0,cus_HrNuMhPLfwOR6m,
2020-08-17T21:17:38Z,250,0,cus_HXoP0gjL6kVp41,
2020-10-28T14:39:09Z,250,0,cus_I6ZhUvFdc1ocqU,
2020-08-19T00:42:53Z,250,0,cus_HrOAkChFG9uFij,
2020-10-28T14:13:12Z,250,0,cus_I6ZIiZlK2iSRyk,
2020-10-29T18:29:05Z,250,0,cus_FiI0sXrQAtYirT,US
2020-08-17T21:07:34Z,105,0,cus_GDi1c9jwTCFu0B,
2020-08-17T21:47:33Z,250,250,cus_Hqy7rKz6nsIy5W,
2020-08-17T22:18:43Z,250,0,cus_FH0Csodtt6j0ff,
2020-10-29T19:36:41Z,250,0,cus_IIHU7S85s3iSgY,US
2020-08-19T02:35:36Z,250,0,cus_HUYE8Epwi8nNpy,
2020-10-29T19:55:34Z,250,0,cus_IIHnhUnkcP9ogY,US
2020-10-28T16:09:41Z,250,0,cus_Huz8EHHZNr3Prx,
2020-08-17T23:24:36Z,500,0,cus_HfMhqQsQ66d74e,
2020-10-29T20:04:06Z,282,0,cus_IIHv1QZnBUihlL,CA
2020-10-28T16:29:43Z,250,0,cus_IHrFobRROFKvSr,
2020-08-17T23:15:34Z,250,0,cus_HU7mjthwgY1WdN,
2020-08-17T23:15:34Z,250,0,cus_HU7mko557uvzEL,
2020-10-28T16:31:46Z,250,0,cus_I6ZIiZlK2iSRyk,
2020-08-19T03:35:49Z,250,0,cus_HrQxZVJ47VuAel,
2020-08-17T23:52:10Z,250,0,cus_Hr07hsOdspdDjP,
2020-08-19T03:42:30Z,250,250,cus_HrR4Bx2Kun2WZl,
2020-10-28T17:12:27Z,262,0,cus_I6cBMBz11DX891,
